m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
90.914,112.907,16098.115,331.972,0.124,0.009,0.015,0.14,28.483,37.286,1416.552,81.921,1
99.692,122.376,15553.072,267.501,0.095,0.007,0.009,0.108,55.144,55.156,4189.749,120.692,0
75.707,92.81,8758.628,204.796,0.074,0.005,0.005,0.083,39.852,37.115,1945.138,75.993,0
98.522,115.678,14101.765,263.251,0.056,0.004,0.003,0.064,30.521,30.473,1261.355,66.439,0
34.963,45.528,2300.256,116.732,0.043,0.004,0.002,0.049,29.174,37.945,1568.549,96.473,0
52.082,61.578,4614.753,150.944,0.032,0.002,0.001,0.037,38.583,44.483,2076.246,90.927,0
148.252,100.75,31933.695,339.281,0.026,0.002,0.001,0.029,88.305,95.89,10140.225,181.652,0
600.378,161.718,386606.563,830.771,32.467,148.243,23027.693,756.789,97.712,110.685,13137.629,256.541,0
738.177,62.52,548813.937,844.391,1970.914,212.366,3929601.0,2302.119,114.534,141.685,20350.557,305.456,0
546.235,113.747,311310.875,725.299,1500.953,119.673,2267180.75,1705.854,63.627,76.7,7390.145,174.584,0
353.756,51.899,127836.609,433.089,1075.24,1004.235,1218812.0,1310.816,56.978,57.326,5022.487,165.684,0
275.143,59.669,79264.219,370.113,880.49,63.778,779330.562,990.746,183.654,179.609,45340.469,368.095,0
124.896,58.316,18999.898,251.459,1077.139,990.323,1308390.0,1573.985,363.599,48.853,134590.625,445.901,0
114.299,73.87,18520.994,216.695,1135.219,81.657,1295390.375,1270.413,426.743,78.771,188314.062,572.569,0
198.893,46.988,41766.211,310.546,888.465,63.085,793349.937,996.312,357.806,79.314,134315.766,537.417,0
343.172,28.574,118583.539,393.417,1015.986,864.672,1227579.625,1434.773,193.684,69.058,42282.375,306.301,0
416.068,24.059,173691.312,471.952,1107.74,80.24,1233526.625,1246.452,62.889,74.559,6891.537,180.471,0
426.285,32.654,182785.406,505.297,861.623,62.413,746289.625,969.517,121.804,43.702,16746.18,215.26,0
389.07,24.007,151951.578,440.288,670.188,48.546,451508.813,754.11,229.293,62.139,56436.578,321.64,0
352.177,44.154,125978.047,428.77,521.286,37.759,273164.875,586.562,309.099,49.508,97993.437,394.863,0
326.572,21.949,107131.273,374.578,405.466,29.371,165265.625,456.24,347.86,32.256,122047.25,398.035,0
261.888,18.208,68916.937,298.407,315.379,22.845,99985.93,354.872,343.78,39.628,119754.867,436.374,0
240.369,30.46,58704.898,294.498,245.308,17.77,60491.719,276.026,345.806,63.468,123609.602,467.0,0
189.231,23.724,36371.297,234.502,190.805,13.822,36597.555,214.698,289.233,43.629,85558.93,395.284,0
132.155,17.861,17784.01,157.609,148.411,10.75,22141.488,166.996,254.001,37.002,65885.477,338.817,0
92.746,39.789,10185.044,169.925,115.437,8.362,13395.544,129.892,186.611,36.033,36122.008,284.209,0
65.03,21.451,4689.113,96.186,89.788,6.504,8104.267,101.032,145.995,47.366,23558.227,257.91,0
22.497,15.759,677.035,57.227,69.839,5.059,4903.058,78.584,86.82,61.919,11234.468,188.667,0
32.167,30.007,1338.426,71.245,54.322,3.935,2966.32,61.124,65.254,44.204,5968.879,127.984,0
25.134,29.11,850.107,66.263,343.603,436.503,274853.813,1073.65,22.952,28.952,892.94,55.775,0
43.757,24.587,2476.938,89.508,1500.655,208.064,2295257.0,1853.469,46.346,48.135,3055.055,95.623,0
73.462,18.851,5752.078,114.376,2043.447,174.503,4206126.0,2318.564,82.724,29.393,7707.161,151.992,0
91.873,34.422,9625.603,155.293,2364.131,98.87,5598890.0,2506.816,87.009,32.249,8610.59,163.307,0
112.615,22.537,13190.006,150.578,2163.422,127.609,4696680.5,2352.229,110.74,30.075,13167.968,156.079,0
92.379,16.093,8792.893,126.981,1702.778,123.341,2914667.5,1916.001,103.611,31.643,11736.486,162.085,0
87.702,16.097,7950.736,117.853,1324.458,95.938,1763392.5,1490.307,97.294,40.836,11133.809,172.48,0
74.495,23.091,6082.671,132.319,1030.192,74.621,1066863.625,1159.193,106.355,30.475,12240.173,152.361,0
70.856,86.104,7651.59,158.99,801.305,58.042,645459.312,901.645,90.386,40.033,9772.288,161.67,0
225.713,16.701,51225.113,255.759,623.273,45.146,390507.031,701.319,97.5,29.956,10403.704,146.839,0
210.305,34.415,45412.379,253.431,484.795,35.115,236259.234,545.501,88.183,18.46,8117.022,126.168,0
143.514,21.284,21049.23,178.853,377.084,27.314,142938.344,424.303,68.069,34.119,5609.64,122.33,0
66.595,24.544,5037.32,107.531,293.304,21.246,86478.594,330.032,76.109,35.229,7033.742,134.807,0
30.589,37.698,1421.114,74.756,228.138,16.525,52320.094,256.706,37.07,26.963,1939.58,93.972,0
86.218,30.736,8378.226,151.396,177.451,12.854,31653.998,199.671,44.356,25.77,2597.716,83.892,0
101.197,32.016,11265.848,159.404,138.025,9.998,19150.867,155.309,37.632,34.557,2114.37,93.545,0
120.77,23.218,15124.543,171.708,107.359,7.776,11586.395,120.802,39.708,32.663,2105.36,81.665,0
87.286,21.957,8100.945,130.155,83.506,6.049,7009.842,93.963,39.061,34.912,2112.539,81.541,0
74.774,22.242,6085.773,116.422,64.953,4.705,4240.998,73.086,32.1,31.575,1640.38,83.859,0
83.766,16.401,7285.805,122.747,50.522,3.66,2565.83,56.848,36.069,36.55,1855.726,83.597,0
83.106,18.674,7255.314,120.611,39.297,2.847,1552.343,44.218,42.088,36.954,2181.238,74.806,0
83.813,31.617,8024.297,132.013,30.566,2.214,939.177,34.393,41.86,46.424,2450.087,92.677,0
89.749,25.441,8702.101,125.995,23.775,1.722,568.208,26.752,35.035,37.213,1886.797,84.445,0
92.072,28.173,9271.029,137.866,18.493,1.34,343.77,20.808,40.511,49.799,2480.178,106.397,1
70.624,20.774,5419.229,113.185,14.384,1.042,207.983,16.185,28.784,28.431,1092.556,58.225,1
52.306,19.919,3132.686,81.99,11.188,0.81,125.831,12.589,30.533,29.864,1124.206,50.166,1
35.158,25.506,1725.195,83.88,8.702,0.63,76.129,9.792,22.314,24.871,640.269,44.58,1
43.007,41.745,2293.819,72.131,104.819,126.457,25575.016,342.081,33.643,42.135,1789.168,94.792,1
46.403,59.918,3710.428,145.044,1757.473,1164.434,4444618.5,3767.223,50.934,59.3,3528.932,106.892,1
119.376,128.116,19743.432,265.863,3183.901,230.623,10190415.0,3582.591,273.415,140.879,94602.883,508.954,1
201.746,66.594,45136.004,336.755,2476.505,179.391,6165260.0,2786.616,734.996,109.565,552223.25,936.064,1
344.518,77.351,124676.07,496.264,629.272,921.833,1018542.062,2167.489,797.235,123.847,650921.312,999.555,1
237.97,101.394,66910.602,417.575,113.0,11.478,12900.719,142.032,552.863,170.905,334865.969,823.876,1
346.045,104.811,130732.172,508.689,282.559,602.795,382195.188,2079.521,305.852,112.859,106282.758,517.248,1
506.5,73.533,261949.875,635.371,1829.619,132.529,3365069.75,2058.726,164.991,162.051,33807.809,364.191,1
529.726,192.117,317518.844,781.479,719.739,816.082,679874.75,1601.32,145.831,90.998,29547.432,357.266,1
283.926,166.419,104592.898,646.207,358.853,42.166,130553.172,460.101,259.258,95.613,76356.367,447.206,1
134.176,166.984,29596.148,383.497,340.582,28.428,116804.508,397.125,315.581,65.227,103845.844,452.083,1
98.062,106.71,16410.676,357.979,816.378,737.386,987980.25,1702.239,341.937,65.759,121245.273,460.941,1
195.604,70.227,43192.648,330.493,1445.764,96.06,2099459.75,1639.006,346.957,63.478,124408.461,506.783,1
336.329,110.622,125354.281,550.613,1135.39,82.242,1295873.875,1277.565,326.967,103.589,117638.148,573.474,1
279.957,177.312,109133.109,579.751,883.13,63.971,784010.0,993.716,347.0,70.593,125392.562,470.102,1
351.095,108.258,134987.641,559.138,686.916,49.759,474330.031,772.933,311.187,95.012,105864.391,466.31,1
345.45,131.324,136581.641,594.743,534.298,38.702,286971.875,601.203,259.363,65.275,71529.836,378.746,1
293.819,173.042,101795.352,481.315,415.588,30.103,173619.281,467.628,218.949,64.862,52145.664,324.562,1
294.821,83.616,93911.023,445.615,323.252,23.415,105040.148,363.73,221.227,78.974,55178.176,423.36,1
277.825,109.298,89132.922,459.401,251.432,18.212,63549.516,282.916,200.587,110.413,52426.148,392.468,1
243.644,101.368,69230.125,365.155,195.568,14.167,38447.488,220.058,182.32,43.524,35135.059,249.78,1
209.839,116.598,57627.504,425.88,152.116,11.019,23260.664,171.165,116.282,59.828,17100.988,211.675,1
180.778,84.707,39378.945,381.876,118.319,8.571,14072.73,133.135,111.489,44.138,14377.956,185.323,1
141.871,73.019,25459.098,282.798,92.029,6.667,8513.859,103.554,79.054,91.28,10383.105,250.681,1
122.856,67.39,19228.543,242.323,71.582,5.185,5150.829,80.545,67.556,76.829,6741.686,150.126,1
88.09,73.412,11850.926,234.003,55.677,4.033,3116.198,62.649,56.578,67.344,4545.57,137.304,1
76.451,80.273,7850.689,184.257,43.306,3.137,1885.269,48.729,46.566,54.904,3017.875,107.327,1
44.804,55.1,3152.153,118.266,33.684,2.44,1140.537,37.902,52.227,49.583,3784.127,103.411,1
49.6,58.959,3924.632,117.141,26.199,1.898,689.976,29.48,50.105,40.708,3911.292,110.622,1
73.436,89.559,8735.149,236.452,20.377,1.476,417.407,22.929,62.653,59.779,5880.96,151.162,1
125.248,150.399,23766.863,324.076,15.849,1.148,252.503,17.834,73.279,57.875,7693.521,169.267,1
69.419,68.313,6407.42,151.936,12.326,0.893,152.737,13.87,66.023,39.354,5710.792,147.11,1
87.054,93.039,13645.584,278.97,9.586,0.695,92.383,10.788,68.366,47.867,6926.734,172.299,1
81.596,84.011,12218.738,275.044,7.455,0.54,55.876,8.39,85.104,79.101,10840.867,252.731,1
59.61,46.216,5366.663,209.945,5.798,0.42,33.794,6.524,58.135,42.601,4946.157,146.336,1
62.668,73.079,6863.939,238.536,4.509,0.327,20.437,5.074,56.223,37.807,4590.404,129.202,1
75.646,79.541,7913.733,166.828,3.506,0.254,12.358,3.946,76.674,51.256,6947.791,124.816,1
64.033,72.851,7101.946,197.405,2.726,0.198,7.473,3.068,60.654,74.617,7352.799,224.083,1
56.632,71.636,5298.379,169.535,2.12,0.154,4.517,2.386,81.801,50.866,8729.058,163.48,1
78.13,79.347,9189.048,210.501,1.648,0.12,2.73,1.855,49.923,36.657,3306.46,105.922,1
43.217,47.952,3075.204,130.428,1.281,0.093,1.65,1.442,62.156,51.977,6263.736,179.544,1
85.077,65.482,10026.123,180.708,0.996,0.072,0.997,1.121,63.979,67.442,6225.863,152.389,1
95.549,56.105,11842.372,187.45,0.774,0.056,0.602,0.871,43.748,55.137,3599.566,146.905,1
106.284,55.114,14333.754,243.936,0.601,0.044,0.363,0.677,46.887,39.494,3298.156,108.877,1
97.197,52.519,12205.565,208.827,0.467,0.034,0.219,0.526,40.887,47.304,2260.138,82.121,1
72.857,28.446,6117.396,128.992,0.362,0.027,0.132,0.408,32.879,30.785,1640.744,73.78,1
59.197,29.662,4384.108,128.692,0.281,0.021,0.079,0.316,41.665,51.994,3060.127,131.201,1
92.724,83.672,10282.145,158.724,0.217,0.016,0.047,0.245,48.686,44.474,3251.185,102.578,0
54.609,61.065,4265.285,117.129,0.168,0.012,0.028,0.19,40.367,48.753,2505.518,105.061,0
42.292,45.02,2315.969,88.089,0.13,0.01,0.017,0.147,30.91,37.451,1402.753,78.247,0
60.495,52.339,4707.967,113.648,0.1,0.007,0.01,0.113,33.548,37.726,2084.873,89.914,0
68.299,78.412,6158.938,176.969,0.077,0.006,0.006,0.087,46.018,54.012,2921.937,107.996,0
208.498,153.866,58068.66,482.137,0.059,0.005,0.004,0.067,63.967,80.609,6555.882,193.56,0
714.019,120.517,524347.25,872.312,360.774,737.742,674369.812,2313.862,105.728,132.249,17499.254,285.695,0
662.592,41.94,440787.688,736.489,1922.216,200.861,3735258.0,2347.154,148.864,165.698,28103.324,318.872,0
401.564,87.333,168880.812,605.394,1432.943,104.518,2064250.25,1618.111,59.658,70.468,4977.301,127.53,0
217.633,42.439,49165.172,316.068,1031.969,1051.215,1106185.125,1260.866,65.969,75.073,5805.024,143.518,0
183.199,36.087,34864.332,254.245,832.633,61.08,697008.187,937.425,339.202,105.739,126238.773,532.233,0
84.9,89.862,10722.617,189.965,1189.748,673.811,1525740.5,1571.352,586.449,91.061,352214.375,758.468,0
170.446,23.208,29590.586,213.067,1070.592,76.261,1151983.25,1203.784,569.034,60.145,327416.875,640.716,0
262.754,31.458,70029.508,329.874,767.874,262.777,634805.187,946.037,317.794,106.864,112413.187,480.642,0
319.887,34.208,103498.109,399.248,1234.826,168.392,1553151.875,1415.935,69.062,74.27,5557.548,126.345,0
346.283,33.49,121033.297,424.984,1008.741,73.068,1022897.25,1135.056,226.396,55.006,54280.926,317.55,0
342.406,27.126,117977.523,403.745,784.619,56.835,618857.75,882.871,344.273,64.205,122646.531,432.701,0
309.514,35.841,97083.18,389.401,610.293,44.207,374411.688,686.715,404.518,38.947,165151.937,467.538,0
260.284,30.595,68683.594,327.4,474.698,34.385,226520.656,534.141,427.159,59.576,186013.859,543.071,0
248.096,17.111,61844.625,278.561,369.229,26.746,137045.703,415.465,377.895,33.157,143904.203,445.764,0
242.118,18.915,58978.75,285.205,287.194,20.803,82913.211,323.157,341.016,51.443,118938.437,451.353,0
212.571,23.239,45726.621,261.286,223.385,16.181,50162.801,251.358,300.176,41.717,91845.773,400.775,0
179.867,38.847,33861.191,257.748,173.753,12.586,30348.598,195.511,253.264,63.085,68122.422,378.195,0
172.602,26.006,30467.77,218.32,135.148,9.79,18360.828,152.072,181.143,33.317,33922.852,246.776,0
116.663,27.33,14357.077,160.969,105.12,7.615,11108.229,118.284,119.621,45.506,16379.959,204.561,0
80.654,28.955,7343.466,126.545,81.763,5.923,6720.348,92.003,74.939,46.894,7769.534,158.268,0
41.781,34.649,2840.473,125.906,63.596,4.607,4065.725,71.561,32.392,41.649,1865.45,107.573,0
15.088,18.201,342.913,36.332,761.881,650.906,950849.062,1524.582,17.27,21.349,498.058,43.849,0
39.567,23.994,1986.848,74.449,2107.206,261.975,4508948.0,2624.307,54.82,25.92,3677.048,93.236,0
91.781,25.603,9079.22,136.031,2663.692,123.334,7110464.5,2839.855,96.931,42.683,11193.22,175.982,0
79.149,24.89,6884.04,129.2,2332.123,168.927,5467333.0,2624.152,118.486,33.344,15150.622,177.976,0
79.244,19.698,6667.697,116.17,1813.975,131.397,3307770.5,2041.122,102.718,35.59,11817.673,167.395,0
62.972,29.349,4826.771,115.697,1410.949,102.201,2001222.5,1587.629,92.415,31.095,9507.369,148.283,0
39.149,27.224,1907.579,78.719,1097.467,79.496,1210752.5,1234.892,94.153,24.49,9464.604,149.269,0
62.652,29.443,4733.634,111.769,853.633,61.834,732513.062,960.526,80.966,30.639,7494.229,129.616,0
56.256,28.385,3970.505,110.174,663.974,48.095,443175.0,747.117,85.675,53.474,9209.732,154.897,0
65.992,19.038,4717.353,110.06,516.453,37.41,268123.75,581.124,63.48,31.877,5045.908,112.952,0
45.408,17.854,2380.631,85.18,401.709,29.098,162216.562,452.011,57.095,27.173,3950.756,99.481,0
33.818,20.57,1556.932,75.363,312.458,22.633,98142.047,351.584,65.555,22.373,4797.997,96.92,0
27.823,21.661,1235.818,75.144,243.036,17.604,59376.57,273.469,65.862,57.9,5957.067,160.269,0
24.512,24.971,896.731,63.495,189.039,13.693,35923.191,212.71,50.158,28.582,3111.017,87.396,0
23.631,25.797,714.419,47.091,147.038,10.651,21733.758,165.451,55.662,42.188,4145.499,112.612,0
25.41,27.703,830.06,48.611,114.37,8.285,13149.063,128.691,36.232,35.88,1917.313,94.678,0
44.815,35.407,2602.123,78.945,88.959,6.444,7955.268,100.099,42.417,38.744,2658.256,100.789,0
39.189,22.494,1999.822,90.158,69.194,5.012,4812.991,77.859,40.172,40.259,2247.439,88.669,0
32.384,32.555,1441.447,79.271,53.821,3.898,2911.89,60.56,35.707,32.243,1647.055,71.949,0
27.774,20.633,1020.116,71.92,41.863,3.032,1761.711,47.105,29.131,32.172,1458.368,87.059,0
13.997,16.704,304.669,34.041,32.562,2.359,1065.847,36.639,30.487,29.239,1207.088,63.017,0
19.405,19.439,604.007,56.711,25.327,1.835,644.844,28.499,21.427,25.944,807.049,66.831,0
16.791,14.471,436.816,50.203,19.7,1.427,390.135,22.167,35.22,35.711,1767.217,89.938,0
31.252,31.948,1377.12,69.824,15.323,1.11,236.034,17.242,31.617,38.651,1519.87,89.932,0
19.239,22.546,508.336,39.122,11.919,0.863,142.802,13.411,25.021,25.522,816.683,49.946,1
31.253,34.716,1379.105,65.194,9.271,0.672,86.396,10.432,26.948,31.245,1071.852,62.101,1
25.453,23.599,867.006,62.313,7.211,0.522,52.27,8.114,25.587,29.04,862.994,57.496,1
16.043,21.309,455.65,66.154,6.314,6.868,61.616,28.387,31.602,38.883,1684.824,95.051,1
32.103,25.436,1494.296,69.773,57.877,62.176,6456.52,168.224,34.553,42.62,1824.164,82.936,1
39.908,37.699,2545.821,109.965,156.64,101.338,33495.316,307.196,25.85,24.205,1051.943,69.829,1
62.591,63.184,5423.897,127.019,1116.541,519.747,1516800.125,2339.292,70.403,86.376,7471.126,167.629,1
99.963,109.962,18955.047,325.36,3223.618,254.458,10456463.0,3633.624,166.298,115.29,37740.457,427.35,1
248.705,130.88,78977.258,433.379,2588.669,187.517,6736369.5,2912.824,686.042,171.392,500029.188,901.006,1
506.297,146.341,277752.719,759.348,1995.029,195.228,4018254.5,2265.657,1008.235,186.871,1051459.0,1499.618,1
875.247,274.622,841475.187,1309.159,215.954,258.725,73457.711,682.849,754.558,230.272,622383.25,1111.891,1
981.435,183.065,996728.562,1392.098,1011.854,966.616,1558088.0,1811.512,321.78,159.362,128938.461,726.495,1
757.998,314.099,673219.187,1369.227,1412.735,102.333,2006293.25,1589.64,84.257,110.913,14169.885,325.072,1
315.104,105.269,110372.117,509.235,1098.855,79.595,1213817.625,1236.455,208.249,89.508,51020.141,333.917,1
239.911,267.709,71674.391,472.044,854.712,61.911,734365.687,961.74,347.226,122.378,135542.375,655.899,1
309.401,115.963,109176.687,502.964,664.812,48.157,444294.719,748.061,385.432,112.408,161193.375,630.08,1
475.37,134.115,243963.984,641.64,517.104,37.458,268799.969,581.857,397.591,71.372,163172.172,567.413,1
489.904,114.112,253027.047,690.275,402.214,29.134,162625.172,452.58,422.056,116.46,191694.453,724.321,1
558.189,108.409,323326.906,687.815,312.85,22.662,98388.812,352.026,361.235,38.846,131999.437,429.852,1
507.881,135.633,276339.531,726.719,243.34,17.627,59525.266,273.812,346.523,130.016,136982.453,512.794,1
567.952,139.059,341906.719,821.8,189.274,13.711,36012.672,212.976,306.101,87.806,101407.562,454.319,1
484.262,111.225,246881.187,726.194,147.221,10.664,21787.602,165.656,278.434,98.871,87300.711,446.795,1
455.631,80.759,214121.266,548.009,114.511,8.295,13181.479,128.85,220.912,129.97,59925.797,428.902,1
362.289,90.846,139506.406,544.958,89.068,6.452,7974.786,100.222,177.676,76.758,36591.32,260.306,1
318.688,82.714,108403.383,451.894,69.279,5.018,4824.728,77.954,138.581,88.258,25876.596,297.627,1
203.171,132.23,49454.477,332.459,53.885,3.904,2918.859,60.634,133.865,133.995,26987.971,291.1,1
201.43,158.768,53458.715,425.937,41.912,3.036,1765.841,47.161,81.084,80.915,10227.206,219.879,1
122.924,99.269,19712.701,256.375,32.599,2.362,1068.273,36.682,122.276,143.341,21085.01,330.782,1
128.768,141.244,21032.689,306.216,25.355,1.837,646.26,28.531,101.817,114.526,13345.763,195.03,1
102.311,109.686,14141.835,204.549,19.568,1.783,386.07,22.191,54.712,58.757,4486.677,138.56,1
92.697,87.101,11728.026,195.282,15.372,1.114,237.554,17.298,75.219,86.88,7693.484,134.354,1
57.307,55.195,5506.431,157.65,11.956,0.867,143.693,13.454,97.044,83.266,13058.021,216.316,1
118.696,88.576,18372.619,233.794,9.298,0.674,86.913,10.463,35.01,45.216,2794.674,158.698,1
79.325,89.307,11524.54,244.556,7.231,0.524,52.565,8.137,69.551,58.803,7328.125,193.522,1
142.94,81.622,25208.018,286.83,5.623,0.408,31.789,6.328,94.849,92.403,12171.145,219.18,1
81.617,54.793,9471.834,181.724,4.373,0.317,19.222,4.921,56.956,56.166,4649.199,128.354,1
108.549,71.018,16078.456,242.551,3.401,0.247,11.625,3.827,93.883,90.999,11819.47,211.46,1
94.203,77.042,14285.584,257.868,2.644,0.192,7.029,2.976,85.494,64.693,8279.199,133.297,1
104.731,88.179,13105.049,217.525,2.056,0.149,4.249,2.314,58.298,41.058,4740.373,109.812,1
107.578,89.781,12999.584,205.937,1.598,0.116,2.568,1.799,57.528,64.113,4655.436,132.668,1
77.87,83.796,8460.261,196.75,1.243,0.09,1.552,1.398,71.129,54.168,7417.607,199.467,1
98.727,82.112,14878.795,240.87,0.966,0.07,0.937,1.087,49.553,50.535,3696.053,132.578,1
87.478,102.86,13083.389,228.207,0.75,0.055,0.566,0.845,68.894,78.459,7662.274,169.644,1
75.527,63.556,8271.871,170.592,0.583,0.042,0.341,0.656,68.984,52.994,6867.107,163.363,1
79.271,92.305,10417.646,237.94,2.548,8.793,78.272,44.051,64.359,69.797,5499.608,135.251,1
106.522,140.176,20865.533,389.583,0.668,0.049,0.449,0.752,73.244,88.579,9329.909,194.132,1
74.064,84.632,8838.093,228.376,0.519,0.038,0.271,0.584,48.491,48.535,4006.212,124.5,1
63.958,82.826,7018.644,249.583,0.403,0.029,0.163,0.454,48.229,52.906,4302.464,142.561,1
48.727,53.787,3487.706,107.968,0.312,0.023,0.098,0.352,41.749,29.405,2500.119,106.913,1
96.823,113.446,12877.497,192.241,0.242,0.018,0.059,0.273,29.802,33.228,1165.23,63.732,1
199.452,100.751,49931.945,351.437,0.188,0.014,0.035,0.212,53.903,75.338,5691.66,189.473,1
